WORD,WORD_LOWER,HAP_MEAN,HAP_STD,ANG_MEAN,ANG_STD,SAD_MEAN,SAD_STD,FEA_MEAN,FEA_STD,DIS_MEAN,DIS_STD,BasicEmoCat conservative,BasicEmoCat liberal
HIRTE,hirte,2.05,1.099042646,1.4,0.820782682,1.45,0.944513241,1.35,0.670820393,1.25,0.716350399,,HAP
HITZE,hitze,2.380952381,1.359271514,2.142857143,1.195228609,1.285714286,0.902377811,1.571428571,0.810643483,1.80952381,1.030487633,,HAP
HOBBY,hobby,3.8,1.361114095,1.25,0.550119604,1.45,0.998683344,1.35,0.670820393,1.25,0.910465468,HAP,HAP
HOBEL,hobel,1.5,1,1.55,0.944513241,1.2,0.523148364,1.45,0.825577947,1.55,1.099042646,,
HOCHMUT,hochmut,1.3,0.97872097,2.65,1.268027893,1.15,0.366347549,1.4,0.50262469,1.4,0.598243042,,ANG
HOCHZEIT,hochzeit,4,1.123902974,1.1,0.447213595,1.15,0.366347549,1.25,0.444261658,1,0,HAP,HAP
HOCKER,hocker,1.227272727,0.528413455,1.090909091,0.294244943,1,0,1.136363636,0.351250087,1.090909091,0.426401433,,HAP
HOFFNUNG,hoffnung,3.85,1.136708082,1,0,1.55,0.887041208,1.55,0.759154655,1,0,HAP,HAP
HÖHE,höhe,2.217391304,1.412815427,1.217391304,0.421741168,1.217391304,0.421741168,2.869565217,1.254241815,1.260869565,0.688700443,,FEA
HONIG,honig,3.619047619,1.203170415,1.285714286,0.643650304,1.19047619,0.511766316,1.142857143,0.358568583,1.19047619,0.402373908,HAP,HAP
HORDE,horde,1.909090909,1.064987856,1.954545455,1.132938561,1.454545455,1.010764573,2.409090909,1.140555041,2.045454545,1.214094714,,FEA
HORMON,hormon,1.714285714,1.055597326,1.380952381,0.669043382,1.047619048,0.21821789,1.333333333,0.577350269,1.333333333,0.577350269,,HAP
HORNISSE,hornisse,1.25,0.716350399,1.8,1.151657844,1.1,0.307793506,3.3,1.301820588,2.3,1.380312703,,FEA
HOROSKOP,horoskop,1.45,0.998683344,1.25,0.550119604,1.05,0.223606798,1.25,0.550119604,1.2,0.523148364,,HAP
HORROR,horror,1.608695652,1.269900871,1.652173913,1.112274314,1.434782609,0.895751942,2.956521739,1.460954261,1.739130435,0.963770592,,FEA
HOSE,hose,2.05,1.316894273,1.35,0.670820393,1.25,0.786397516,1.25,0.550119604,1.2,0.695852374,,HAP
HOTEL,hotel,2.95,1.099042646,1.75,1.069923755,1.2,0.410391341,1.3,0.656946685,1.55,0.825577947,HAP,HAP
HUHN,huhn,2.45,1.145931017,1.45,0.944513241,1.55,1.190974833,1.35,0.812727701,1.65,0.87509398,,HAP
HUMMER,hummer,1.681818182,0.8937009,1.272727273,0.550481883,1.136363636,0.351250087,1.318181818,0.779887882,1.636363636,1.048602451,,HAP
HUMOR,humor,3.857142857,1.458962449,1.238095238,0.43643578,1.333333333,0.658280589,1.285714286,0.560611911,1.333333333,0.912870929,HAP,HAP
HUNGER,hunger,1.125,0.448427203,1.75,0.944089163,1.25,0.607918759,1.708333333,0.750603622,1.083333333,0.282329851,,ANG
HUPE,hupe,1.857142857,1.108409414,2.380952381,1.321975434,1.238095238,0.624880941,1.428571429,0.746420027,1.238095238,0.889087279,,ANG
HURE,hure,1.25,0.910465468,2.8,1.321880638,2.05,1.431782106,2.05,1.190974833,2.85,1.386969434,,DIS
HYPNOSE,hypnose,1.4,0.680557047,1.25,0.550119604,1.4,0.820782682,2.05,1.145931017,1.2,0.615587011,,FEA
HYPOTHEK,hypothek,1.15,0.670820393,2,1.414213562,1.4,0.940324692,1.85,1.136708082,1.1,0.447213595,,ANG
IDIOT,idiot,1.95,1.276302225,3.05,1.276302225,1.5,0.688247202,1.5,0.76088591,1.6,1.142481141,,ANG
IDYLLE,idylle,3.636363636,1.432462234,1.045454545,0.213200716,1.181818182,0.501081082,1,0,1,0,HAP,HAP
IGEL,igel,3.4,1.142481141,1.25,0.550119604,1.4,0.753937035,1.4,0.994722918,1.45,0.604805319,HAP,HAP
IGLU,iglu,2.571428571,1.207121724,1.142857143,0.478091444,1.285714286,0.956182887,1.761904762,0.995226703,1.380952381,0.804747816,,HAP
IMKER,imker,2.238095238,1.135991281,1.333333333,0.856348839,1.380952381,1.07126983,1.571428571,0.870139562,1.619047619,1.116968687,,HAP
IMPFUNG,impfung,1.3,0.656946685,1.6,1.231174023,1.1,0.307793506,2.3,1.341640786,2.05,1.234376041,,FEA
IMPORT,import,1.791666667,1.178767472,1.375,0.646898957,1.166666667,0.481543412,1.25,0.607918759,1.083333333,0.40824829,,HAP
IMPULS,impuls,2.047619048,1.321975434,1.428571429,0.676123404,1.095238095,0.300792604,1.285714286,0.46291005,1.333333333,0.795822426,,HAP
INFERNO,inferno,1.35,0.933302004,2.1,1.119210248,2,1.256561725,3.05,1.316894273,1.35,0.988086934,,FEA
INHALT,inhalt,2,1.272418021,1.181818182,0.501081082,1.090909091,0.426401433,1.272727273,0.631085096,1.181818182,0.588489886,,HAP
INSEKT,insekt,1.173913043,0.49102619,1.913043478,1.124643114,1.086956522,0.288104066,1.869565217,1.140348744,3.043478261,1.364426648,,DIS
INSEL,insel,3.55,1.145931017,1.2,0.523148364,1.3,0.656946685,1.55,0.887041208,1.35,0.812727701,HAP,HAP
INSTINKT,instinkt,2,1.169795304,1.2,0.523148364,1.1,0.307793506,1.35,0.489360485,1.35,0.74515982,,HAP
INTRIGE,intrige,1.3,0.97872097,3.45,1.35627198,1.8,1.056309365,2.4,1.391704748,1.5,0.76088591,,ANG
IRRLEHRE,irrlehre,1.05,0.223606798,2.55,1.276302225,1.5,1,1.4,0.820782682,1.2,0.894427191,,ANG
IRRSINN,irrsinn,1.5,1.147078669,2.45,1.316894273,1.45,0.759154655,2.05,1.276302225,1.35,0.74515982,,ANG
IRRTUM,irrtum,1.347826087,0.934621734,2.565217391,1.408612695,1.565217391,1.079818459,2,1.167748416,1.043478261,0.208514414,,ANG
ISLAM,islam,1.571428571,1.028174527,2.333333333,0.966091783,1.80952381,0.980767435,2.095238095,1.091089451,1.619047619,1.07126983,,ANG
JACKE,jacke,2.19047619,1.209092537,1.380952381,0.804747816,1.238095238,0.700340053,1.380952381,1.07126983,1.19047619,0.679635757,,HAP
JAPAN,japan,2.523809524,1.536848972,1.619047619,1.160869953,1.523809524,0.980767435,1.523809524,0.813575296,1.333333333,0.658280589,,HAP
JAUCHE,jauche,1.043478261,0.208514414,1.391304348,0.782718482,1.043478261,0.208514414,1.217391304,0.421741168,3.782608696,1.346933276,DIS,DIS
JAWORT,jawort,2.954545455,1.495302891,1.090909091,0.294244943,1.136363636,0.351250087,1.545454545,0.911684612,1.227272727,0.869143979,,HAP
JAZZ,jazz,3.1,1.447320573,1.05,0.223606798,1.55,0.887041208,1,0,1.05,0.223606798,HAP,HAP
JUBEL,jubel,3.608695652,1.698639307,1.652173913,0.884651737,1.260869565,0.751809412,1.260869565,0.751809412,1.347826087,0.572768052,HAP,HAP
JUGEND,jugend,2.954545455,1.557692822,1.409090909,0.666125321,1.681818182,1.210523839,1.636363636,1.002162165,1.136363636,0.351250087,,HAP
JUNGE,junge,2.6,1.231174023,1.9,1.071152847,1.2,0.410391341,1.2,0.523148364,1.3,0.656946685,,HAP
JUNGFRAU,jungfrau,1.7,0.97872097,1.4,1.046296728,1.4,0.994722918,1.3,0.656946685,1.15,0.489360485,,HAP
JUSTIZ,justiz,1.409090909,0.959121171,2.545454545,1.223860898,1.272727273,0.767296936,1.818181818,1.006472559,1.363636364,0.789542034,,ANG
JUWEL,juwel,3.5,1.39548143,1.4,0.820782682,1.35,0.74515982,1.45,0.825577947,1.3,0.923380517,HAP,HAP
KABEL,kabel,1.75,1.332784975,1.75,1.019545823,1.3,0.656946685,1.55,0.604805319,1.15,0.489360485,,
KÄFER,käfer,2.05,1.145931017,1.3,0.801314709,1.3,0.923380517,1.35,0.670820393,2.65,1.424411236,,DIS
KAFFEE,kaffee,3.090909091,1.305996825,1.227272727,0.751621624,1.090909091,0.426401433,1.136363636,0.467562529,1.454545455,1.010764573,HAP,HAP
KÄFIG,käfig,1.5,1.147078669,2.75,1.409553867,2.55,1.431782106,2.5,1.317893055,2.35,1.424411236,,ANG
KAKAO,kakao,3.523809524,1.289148852,1.142857143,0.358568583,1.142857143,0.358568583,1.047619048,0.21821789,1.19047619,0.872871561,HAP,HAP
KAKTEE,kaktee,2.045454545,1.396501504,1.181818182,0.588489886,1.090909091,0.426401433,1.363636364,0.789542034,1.409090909,0.796366206,,HAP
KAKTUS,kaktus,2.047619048,1.244033379,1.19047619,0.511766316,1.095238095,0.43643578,1.476190476,0.872871561,1.285714286,0.560611911,,HAP
KALORIE,kalorie,1.2,0.523148364,1.95,1.099042646,1.15,0.366347549,1.3,0.732695097,1.5,1.100239208,,ANG
KAMEL,kamel,2.25,1.371706582,1.6,0.994722918,1.45,0.998683344,1.5,0.76088591,1.95,1.099042646,,HAP
KAMERA,kamera,2.652173913,1.335143699,1.173913043,0.387553388,1,0,1.260869565,0.688700443,1.043478261,0.208514414,HAP,HAP
KAMERAD,kamerad,3.15,1.268027893,1.25,0.716350399,1.15,0.489360485,1.1,0.307793506,1.05,0.223606798,HAP,HAP
KAMIN,kamin,3.7,1.031095483,1.15,0.366347549,1.25,0.550119604,1.25,0.638666374,1.1,0.307793506,HAP,HAP
KAMM,kamm,1.761904762,1.179184545,1.333333333,0.577350269,1.095238095,0.43643578,1.19047619,0.511766316,1.476190476,0.679635757,,HAP
KAMMER,kammer,1.217391304,0.599736438,1.304347826,0.634950435,1.260869565,0.540823556,1.782608696,0.951387587,1.391304348,0.656376447,,FEA
KAMPF,kampf,2.1,1.447320573,3,1.589438828,2.25,1.517442447,2.7,1.341640786,1.6,1.187655807,,ANG
KANAL,kanal,1.523809524,0.92838826,1.238095238,0.700340053,1.428571429,0.870139562,1.666666667,0.966091783,2.285714286,1.419255338,,DIS
KÄNGURUH,känguruh,3.2,1.399247918,1,0,1,0,1.15,0.489360485,1.05,0.223606798,HAP,HAP
KANNE,kanne,2.208333333,1.382473104,1.208333333,0.832970936,1.208333333,0.832970936,1.208333333,0.832970936,1.208333333,0.832970936,,HAP
KANON,kanon,2.32,1.405939781,1.36,0.952190457,1.48,0.962635272,1.36,0.907377173,1.24,0.879393731,,HAP
KANONE,kanone,1.416666667,0.928611243,1.958333333,1.301476308,1.375,0.769669607,2.083333333,1.248187091,1.25,0.675663925,,FEA
KANTE,kante,1.52173913,1.201119373,1.695652174,1.105144277,1.260869565,0.915393175,1.652173913,1.228772323,1.260869565,0.915393175,,ANG
KANZEL,kanzel,1.363636364,0.902137913,1.409090909,0.796366206,1.090909091,0.294244943,1.227272727,0.528413455,1.181818182,0.501081082,,ANG
KANZLER,kanzler,1.25,0.638666374,2.05,0.944513241,1.2,0.523148364,1.4,0.680557047,1.05,0.223606798,,ANG
KAPPE,kappe,1.909090909,1.411149174,1.363636364,0.953462589,1.227272727,0.869143979,1.318181818,0.945483683,1.181818182,0.852802865,,HAP
KARAFFE,karaffe,1.9,1.293709477,1,0,1.05,0.223606798,1.05,0.223606798,1.05,0.223606798,,HAP
KARGHEIT,kargheit,1.15,0.489360485,1.75,0.966545667,1.85,1.089422831,1.4,0.598243042,1.05,0.223606798,,SAD
KARRIERE,karriere,2.6,1.231174023,1.75,0.910465468,1.05,0.223606798,1.95,0.998683344,1.1,0.447213595,,HAP
KARTE,karte,2.217391304,1.312752893,1.608695652,1.117591991,1.391304348,1.076151833,1.347826087,0.98205238,1.347826087,0.934621734,,HAP
KARTEI,kartei,1.333333333,0.966091783,1.476190476,0.980767435,1.095238095,0.43643578,1.238095238,0.624880941,1.095238095,0.43643578,,ANG
KARTON,karton,1.666666667,1.238278375,1.142857143,0.358568583,1.095238095,0.300792604,1.095238095,0.300792604,1.095238095,0.300792604,,HAP
KÄSE,käse,2.85,1.348488433,1.25,0.444261658,1.05,0.223606798,1.2,0.615587011,1.9,1.165287405,,HAP
KASINO,kasino,1.681818182,1.086118631,1.681818182,1.086118631,1.045454545,0.213200716,1.363636364,0.902137913,1.272727273,0.631085096,,
KASPERL,kasperl,2.428571429,1.287300609,1.142857143,0.358568583,1.047619048,0.21821789,1,0,1.285714286,0.902377811,,HAP
KASSE,kasse,1.958333333,1.267629306,2.041666667,1.36665783,1.25,0.896854406,1.666666667,1.274044115,1.25,0.846989554,,ANG
KASSETTE,kassette,1.9,1.071152847,1,0,1.1,0.307793506,1,0,1,0,,HAP
KASTANIE,kastanie,2.95,1.316894273,1,0,1.2,0.523148364,1,0,1,0,HAP,HAP
KATER,kater,3.55,1.234376041,1.8,1.056309365,1.4,0.994722918,1.5,1.100239208,1.9,1.372665482,HAP,HAP
KATZE,katze,3.826086957,1.435022138,1.652173913,1.112274314,1.52173913,1.162660164,1.565217391,1.273009568,1.52173913,1.201119373,HAP,HAP
KAUF,kauf,2.5,1.300183137,2,1.154700538,1.409090909,0.796366206,1.863636364,1.082125534,1.5,1.011834731,,HAP
KEGEL,kegel,2,1.381698559,1.304347826,0.875670268,1.260869565,0.915393175,1.217391304,0.850482309,1.347826087,1.152416262,,HAP
KEHLE,kehle,1.347826087,0.831684799,1.47826087,0.994053466,1.52173913,1.081647112,2,1.279204298,1.782608696,1.241572381,,FEA
KEKS,keks,3.5,1.100239208,1.15,0.366347549,1.1,0.307793506,1.25,0.786397516,1.1,0.307793506,HAP,HAP
KELLER,keller,1.272727273,0.631085096,1.227272727,0.528413455,1.227272727,0.528413455,2.181818182,1.180652105,2.090909091,1.376990885,,FEA
KENNTNIS,kenntnis,2.3,0.97872097,1,0,1.05,0.223606798,1.3,0.656946685,1,0,HAP,HAP
KERBE,kerbe,1.304347826,1.019571327,1.347826087,0.884651737,1.347826087,1.027295463,1.608695652,1.033050665,1.434782609,0.992063367,,FEA
KERKER,kerker,1.130434783,0.344350222,2.347826087,1.465006846,2.173913043,1.435022138,3.086956522,1.59296874,2.217391304,1.444630237,,FEA
KERZE,kerze,3.545454545,1.05682691,1.5,1.10194633,2.318181818,1.323284645,1.590909091,1.098010795,1.227272727,0.869143979,HAP,HAP
KETTE,kette,3.238095238,1.445847914,1.095238095,0.43643578,1.19047619,0.511766316,1.333333333,0.795822426,1,0,HAP,HAP
KETZER,ketzer,1.619047619,1.244033379,2.333333333,1.494434118,1.80952381,1.209092537,2.333333333,1.425949976,2,1.414213562,,
KEULE,keule,1.454545455,1.100963765,1.590909091,1.140555041,1.545454545,1.14339814,2,1.309307341,1.818181818,1.40191582,,FEA
KIEFER,kiefer,1.608695652,1.076151833,1.086956522,0.417028828,1.130434783,0.457696587,1.434782609,1.079818459,1.565217391,0.843482336,,HAP
KIESEL,kiesel,1.909090909,1.376990885,1.318181818,0.945483683,1.090909091,0.426401433,1.090909091,0.426401433,1.363636364,1.002162165,,HAP
KILLER,killer,1.136363636,0.351250087,2.954545455,1.430193884,2.318181818,1.644221154,3.318181818,1.585240364,1.909090909,1.411149174,,FEA
KIND,kind,3.761904762,1.338086765,1.761904762,0.94365046,1.523809524,0.980767435,2.095238095,1.135991281,1.380952381,0.669043382,HAP,HAP
KIOSK,kiosk,2.125,1.115600832,1.333333333,0.868114732,1.208333333,0.832970936,1.208333333,0.832970936,1.416666667,0.928611243,,HAP
KIRCHE,kirche,1.714285714,1.146423008,1.761904762,0.768424486,1.666666667,1.278019301,1.333333333,0.966091783,1.285714286,0.902377811,,ANG
KIRSCHE,kirsche,3.619047619,1.116968687,1,0,1,0,1,0,1,0,HAP,HAP
KISSEN,kissen,3.454545455,1.262170192,1.136363636,0.467562529,1,0,1.090909091,0.294244943,1.045454545,0.213200716,HAP,HAP
KISTE,kiste,2.086956522,1.239979599,1.304347826,0.926124997,1.52173913,0.994053466,1.565217391,1.308228746,1.260869565,0.688700443,,HAP
KITSCH,kitsch,1.863636364,1.166821264,1.954545455,1.290155868,1.090909091,0.294244943,1.090909091,0.294244943,1.545454545,1.05682691,,ANG
KLAGE,klage,1.409090909,1.181568405,2.818181818,1.296014537,2.090909091,1.108799905,2.090909091,1.064987856,1.318181818,0.945483683,,ANG
KLANG,klang,3.391304348,1.196173081,1.304347826,0.764840008,1.391304348,0.891328449,1.347826087,1.027295463,1.173913043,0.834057656,HAP,HAP
KLARHEIT,klarheit,3.15,1.225818738,1.05,0.223606798,1.05,0.223606798,1.45,0.944513241,1,0,HAP,HAP
KLASSE,klasse,1.909090909,1.019294383,1.227272727,0.611930449,1.181818182,0.501081082,1.181818182,0.501081082,1.045454545,0.213200716,,HAP
KLASSIK,klassik,3.1,1.552586975,1,0,1.6,1.273205652,1.05,0.223606798,1,0,,HAP
KLAUE,klaue,1.708333333,1.39810949,1.5,0.978019294,1.291666667,0.85867272,2.416666667,1.176459932,2.041666667,1.334465099,,FEA
KLAVIER,klavier,3.428571429,1.207121724,1,0,1.476190476,0.872871561,1.047619048,0.21821789,1.142857143,0.478091444,HAP,HAP
KLEE,klee,3.727272727,1.120451362,1.090909091,0.294244943,1.227272727,0.528413455,1.090909091,0.426401433,1.045454545,0.213200716,HAP,HAP
KLETTE,klette,1.227272727,0.869143979,2.590909091,1.333062743,1.090909091,0.294244943,1.272727273,0.631085096,1.863636364,0.940893929,,ANG
KLIENT,klient,1.318181818,0.716231117,1.454545455,0.857864054,1.090909091,0.426401433,1.136363636,0.467562529,1.136363636,0.467562529,,ANG
KLIMA,klima,1.75,0.944089163,2,1.251086484,1.708333333,1.122077525,2.125,1.423788577,1.166666667,0.816496581,,FEA
KLINGE,klinge,1.714285714,1.146423008,1.952380952,1.244033379,1.666666667,1.064581295,2.857142857,1.152636729,1.666666667,1.154700538,,FEA
KLINGEL,klingel,1.666666667,1.154700538,1.238095238,0.700340053,1.047619048,0.21821789,1.047619048,0.21821789,1.142857143,0.654653671,,HAP
KLINIK,klinik,1.173913043,0.650326765,1.347826087,0.572768052,1.869565217,1.140348744,2.739130435,1.321754733,1.652173913,0.934621734,,FEA
KLINKE,klinke,1.173913043,0.49102619,1.173913043,0.576208131,1.130434783,0.457696587,1.173913043,0.576208131,1.47826087,1.162660164,,DIS
KLIPPE,klippe,1.782608696,1.444630237,1.130434783,0.344350222,1.304347826,1.019571327,2.565217391,1.408612695,1.086956522,0.288104066,,FEA
KLISCHEE,klischee,1.25,0.550119604,2.75,1.371706582,1.4,0.680557047,1.25,0.444261658,1.25,0.444261658,,ANG
KLOSTER,kloster,1.80952381,1.400680107,1.142857143,0.654653671,1.523809524,1.030487633,1.238095238,0.700340053,1.047619048,0.21821789,,HAP
KLUGHEIT,klugheit,3.65,1.225818738,1.2,0.410391341,1,0,1.2,0.523148364,1.05,0.223606798,HAP,HAP
KNABE,knabe,1.818181818,0.957992128,1.409090909,0.959121171,1.272727273,0.88273483,1.272727273,0.88273483,1.545454545,1.262170192,,HAP
KNEBEL,knebel,1,0,2.714285714,1.521277659,1.80952381,1.123345344,2.952380952,1.499206139,1.80952381,1.030487633,,FEA
KNEIPE,kneipe,2.19047619,1.167006753,1.428571429,0.978336781,1.047619048,0.21821789,1.238095238,0.624880941,1.571428571,0.978336781,,HAP
KNOCHEN,knochen,1.25,0.910465468,1.25,0.638666374,1.25,0.550119604,1.35,0.489360485,2.3,1.080935268,,DIS
KNOSPE,knospe,3.181818182,1.367526918,1,0,1.136363636,0.467562529,1,0,1,0,HAP,HAP
KOBOLD,kobold,2.272727273,0.935125058,1.272727273,0.631085096,1,0,1.545454545,1.010764573,1.363636364,0.789542034,,HAP
KOBRA,kobra,1.909090909,1.376990885,1.409090909,0.959121171,1.409090909,1.05375026,3.045454545,1.326552019,1.954545455,1.326552019,,FEA
KOFFER,koffer,2,1.2344268,1.227272727,0.528413455,1.181818182,0.501081082,1.181818182,0.394771017,1,0,,HAP
KOHLE,kohle,2.208333333,1.587427963,1.791666667,1.250362266,1.458333333,1.020620726,1.833333333,1.16718415,1.541666667,1.102533315,,HAP
KOHLRABI,kohlrabi,2.05,1.099042646,1.05,0.223606798,1,0,1,0,1.85,1.348488433,,HAP
KOLLAPS,kollaps,1,0,1.571428571,0.810643483,1.857142857,1.014185106,2.761904762,1.445847914,1.428571429,0.978336781,,FEA
KOLLEGE,kollege,2.285714286,1.189237451,1.142857143,0.358568583,1,0,1.095238095,0.300792604,1,0,,HAP
KOMET,komet,3.5,1.144344271,1.318181818,0.779887882,1.318181818,0.646334989,2.136363636,1.12527053,1.409090909,1.181568405,HAP,HAP
KOMFORT,komfort,3.523809524,1.077916862,1,0,1.095238095,0.43643578,1.047619048,0.21821789,1.19047619,0.872871561,HAP,HAP
KOMIK,komik,3.523809524,1.123345344,1.476190476,1.077916862,1.380952381,0.973457265,1.380952381,1.07126983,1.285714286,0.902377811,HAP,HAP
KOMITEE,komitee,1.666666667,1.110555417,1.333333333,0.658280589,1.047619048,0.21821789,1.238095238,0.624880941,1,0,,HAP
KOMMA,komma,1.956521739,1.397343612,1.565217391,0.992063367,1.434782609,1.036869719,1.347826087,0.775106776,1.086956522,0.288104066,,HAP
KOMMODE,kommode,1.95,1.145931017,1,0,1,0,1,0,1.2,0.894427191,,HAP
KOMPASS,kompass,2.047619048,1.283596139,1.047619048,0.21821789,1,0,1.047619048,0.21821789,1.142857143,0.654653671,,HAP
KOMPLIZE,komplize,1.6,0.88257995,2.15,1.089422831,1.1,0.307793506,1.45,0.825577947,1.1,0.447213595,,ANG
KOMPLOTT,komplott,1,0,3,1.337712108,1.45,0.686332741,2,1.076055174,1.4,0.820782682,,ANG
KONDOM,kondom,1.818181818,1.139605765,1.045454545,0.213200716,1,0,1.318181818,0.567900363,1.909090909,1.269011273,,DIS
KONFLIKT,konflikt,1.25,0.716350399,3.2,1.105012503,1.75,0.850696309,2.05,1.145931017,1.1,0.307793506,ANG,ANG
KONKURS,konkurs,1.238095238,0.889087279,2.523809524,1.209092537,1.619047619,0.973457265,2.428571429,1.075705748,1.047619048,0.21821789,,ANG
KONTAKT,kontakt,2.523809524,1.364516311,1.095238095,0.300792604,1,0,1.142857143,0.478091444,1,0,HAP,HAP
KONTO,konto,2.434782609,1.440520328,2.47826087,1.23838477,1.695652174,1.184551415,2.217391304,1.444630237,1.434782609,1.199472875,,ANG
KONZERT,konzert,3.904761905,1.261140829,1,0,1.047619048,0.21821789,1.095238095,0.300792604,1,0,HAP,HAP
KOPIE,kopie,1.375,0.875388113,2,1.251086484,1.291666667,0.85867272,1.333333333,1.129319405,1.166666667,0.816496581,,ANG
KORAN,koran,1.652173913,1.368765059,2.608695652,1.437773861,1.47826087,1.162660164,2.086956522,1.474419562,1.565217391,1.273009568,,ANG
KORB,korb,2.1,1.518309309,1.25,0.786397516,1.35,0.812727701,1.4,0.88257995,1.15,0.366347549,,HAP
KOSMETIK,kosmetik,2.5,1.147078669,1.1,0.307793506,1.05,0.223606798,1,0,1.15,0.489360485,HAP,HAP
KRAFT,kraft,3.260869565,1.483772566,1.434782609,0.945135246,1.434782609,1.079818459,1.52173913,0.994053466,1.217391304,0.850482309,HAP,HAP
KRALLE,kralle,1.045454545,0.213200716,1.5,0.859124693,1.090909091,0.294244943,2.136363636,1.2069424,2.045454545,1.174217986,,FEA
KRANZ,kranz,1.956521739,1.26052878,1.391304348,0.940943938,1.913043478,1.202763616,1.739130435,1.176179922,1.304347826,0.926124997,,HAP
KRAWATTE,krawatte,1.45,0.759154655,1.05,0.223606798,1.05,0.223606798,1.05,0.223606798,1.3,0.801314709,,HAP
KREDIT,kredit,1.380952381,0.804747816,1.80952381,1.077916862,1.238095238,0.624880941,2.095238095,1.261140829,1.095238095,0.300792604,,FEA
KREIDE,kreide,1.523809524,1.077916862,1.285714286,0.643650304,1.142857143,0.358568583,1.142857143,0.358568583,1.19047619,0.402373908,,HAP
KREIS,kreis,2.041666667,1.39810949,1.416666667,1.017954755,1.5,1.063219066,1.416666667,1.176459932,1.166666667,0.816496581,,HAP
KREISEL,kreisel,2.142857143,1.152636729,1.047619048,0.21821789,1,0,1,0,1.095238095,0.300792604,,HAP
KREUZ,kreuz,1.636363636,1.09307145,1.636363636,1.048602451,2.181818182,1.531770331,1.863636364,1.320009183,1.409090909,1.007547277,,SAD
KRIEG,krieg,1.458333333,1.250362266,3.875,1.423788577,3.541666667,1.614584794,3.833333333,1.434563005,2.541666667,1.667572218,,ANG
KRIMI,krimi,2.826086957,1.302172098,1.304347826,0.926124997,1.391304348,0.940943938,1.782608696,1.204405615,1.347826087,0.98205238,,HAP
KRISE,krise,1.333333333,1.00722031,3,1.318760947,2.666666667,1.551063216,3.333333333,1.493949148,1.625,1.279011167,,FEA
KRITIK,kritik,1.136363636,0.467562529,2.227272727,1.151885336,1.409090909,0.666125321,1.863636364,1.12527053,1.090909091,0.294244943,,ANG
KROKODIL,krokodil,1.7,0.864504726,1.25,0.550119604,1.2,0.523148364,2.5,1.277332747,1.35,0.812727701,,FEA
KROKUS,krokus,3.454545455,1.405000347,1,0,1.090909091,0.294244943,1,0,1.045454545,0.213200716,HAP,HAP
KRONE,krone,2.782608696,1.475759334,1.347826087,0.934621734,1.391304348,0.891328449,1.304347826,0.926124997,1.173913043,0.834057656,,HAP
KRÜCKE,krücke,1,0,2,1.169795304,1.85,1.089422831,1.8,1.105012503,1.4,0.820782682,,ANG
KRUZIFIX,kruzifix,1.25,0.550119604,1.75,0.850696309,1.45,0.686332741,1.55,0.759154655,1.25,0.550119604,,ANG
KUCHEN,kuchen,3.681818182,1.323284645,1.090909091,0.294244943,1,0,1.090909091,0.294244943,1.136363636,0.351250087,HAP,HAP
